from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance,route_id,intermediate_stops,carbon_emissions,line_color,line_thickness,normalized_cost,normalized_time,normalized_distance
Charlotte,Bakersfield,35.2083,-80.8303,35.3529,-119.0359,rail,64,13518,918.39,9654,4,45.9195,blue,0.64,0.128,0.3129601333518544,0.4928333395939876
Charlotte,New Haven,35.2083,-80.8303,41.3113,-72.9246,flight,228,12607,771.74,9655,0,92.6088,green,2.2800000000000002,0.456,0.2918692410983007,0.41413691514309176
Charlotte,New Haven,35.2083,-80.8303,41.3113,-72.9246,road,70,22863,177.09,9656,3,44.2725,gray,0.7000000000000001,0.14,0.5293096263369913,0.09503136587800311
Charlotte,New Haven,35.2083,-80.8303,41.3113,-72.9246,rail,69,16756,1229.07,9657,1,61.4535,blue,0.6900000000000001,0.138,0.3879242487382507,0.6595527746325442
Charlotte,Des Moines,35.2083,-80.8303,41.5725,-93.6105,flight,124,9153,1327.25,9658,0,159.26999999999998,green,1.24,0.248,0.21190443117099597,0.7122388636375833
Charlotte,Des Moines,35.2083,-80.8303,41.5725,-93.6105,road,104,28899,233.64,9659,2,58.41,gray,1.04,0.208,0.6690512571190443,0.12537765161068748
Charlotte,Des Moines,35.2083,-80.8303,41.5725,-93.6105,rail,35,24140,638.77,9660,5,31.9385,blue,0.35000000000000003,0.07,0.5588739176737509,0.3427815550392006
Charlotte,Akron,35.2083,-80.8303,41.0798,-81.5219,flight,267,15505,310.69,9661,0,37.2828,green,2.67,0.534,0.3589618928554892,0.16672480131366416
Charlotte,Akron,35.2083,-80.8303,41.0798,-81.5219,road,148,20061,237.99,9662,4,59.4975,gray,1.48,0.296,0.4644395054868732,0.12771198128243244
Charlotte,Akron,35.2083,-80.8303,41.0798,-81.5219,rail,89,27620,239.85,9663,5,11.9925,blue,0.8899999999999999,0.178,0.639440663055054,0.12871010845241992
Charlotte,Palm Bay,35.2083,-80.8303,27.9631,-80.6593,flight,196,17472,789.76,9664,0,94.7712,green,1.96,0.392,0.4045006250868176,0.42380694288673404
Charlotte,Palm Bay,35.2083,-80.8303,27.9631,-80.6593,road,199,22637,859.98,9665,1,214.995,gray,1.9900000000000002,0.398,0.5240774181599296,0.46148892669131575
Charlotte,Palm Bay,35.2083,-80.8303,27.9631,-80.6593,rail,77,11721,298.26,9666,4,14.913,blue,0.77,0.154,0.27135713293512986,0.1600545213550918
Charlotte,Concord,35.2083,-80.8303,37.9722,-122.0016,flight,389,20748,1686.4,9667,0,202.368,green,3.89,0.778,0.4803444922905959,0.9049686341219969
Charlotte,Concord,35.2083,-80.8303,37.9722,-122.0016,road,137,20587,467.89,9668,1,116.9725,gray,1.37,0.274,0.4766171227485299,0.25108264600292995
Charlotte,Concord,35.2083,-80.8303,37.9722,-122.0016,rail,50,15258,691.59,9669,4,34.5795,blue,0.5,0.1,0.35324350604250593,0.3711262201568026
Charlotte,Wichita,35.2083,-80.8303,37.6895,-97.3443,flight,200,14104,692.21,9670,0,83.0652,green,2.0,0.4,0.3265268324304301,0.37145892921346507
Charlotte,Wichita,35.2083,-80.8303,37.6895,-97.3443,road,59,24603,702.15,9671,5,175.5375,gray,0.59,0.118,0.5695929990276427,0.37679300667027993
Charlotte,Wichita,35.2083,-80.8303,37.6895,-97.3443,rail,89,15419,603.97,9672,3,30.198500000000003,blue,0.8899999999999999,0.178,0.3569708755845719,0.324106917665241
Charlotte,Mesa,35.2083,-80.8303,33.4015,-111.7178,flight,157,14140,392.71,9673,0,47.12519999999999,green,1.57,0.314,0.32736028152058155,0.21073898974504826
Charlotte,Mesa,35.2083,-80.8303,33.4015,-111.7178,road,81,24630,372.82,9674,4,93.205,gray,0.81,0.162,0.5702180858452562,0.200065468556311
Charlotte,Mesa,35.2083,-80.8303,33.4015,-111.7178,rail,82,17705,537.49,9675,5,26.8745,blue,0.8200000000000001,0.164,0.40989489280918645,0.2884319207508492
Charlotte,Harrisburg,35.2083,-80.8303,40.2752,-76.8843,flight,127,12693,366.61,9676,0,43.9932,green,1.27,0.254,0.2938602583692179,0.19673301171457858
Charlotte,Harrisburg,35.2083,-80.8303,40.2752,-76.8843,road,51,14889,661.76,9677,3,165.44,gray,0.51,0.102,0.34470065286845397,0.3551186215112504
Charlotte,Harrisburg,35.2083,-80.8303,40.2752,-76.8843,rail,69,23911,1014.08,9678,4,50.70400000000001,blue,0.6900000000000001,0.138,0.5535722554058434,0.5441832260972691
Charlotte,Staten Island,35.2083,-80.8303,40.5834,-74.1496,flight,186,14333,915.28,9679,0,109.83359999999999,green,1.8599999999999999,0.372,0.33182849469833775,0.49116442803556765
Charlotte,Staten Island,35.2083,-80.8303,40.5834,-74.1496,road,137,36647,825.18,9680,1,206.295,gray,1.37,0.274,0.84842802241052,0.4428142893173561
Charlotte,Staten Island,35.2083,-80.8303,40.5834,-74.1496,rail,33,20000,339.89,9681,2,16.9945,blue,0.33,0.066,0.46302727230633883,0.18239432462744634
Charlotte,Toledo,35.2083,-80.8303,41.6638,-83.5827,flight,499,27323,1721.2,9682,0,206.544,green,4.99,0.998,0.6325647080613048,0.9236432714959565
Charlotte,Toledo,35.2083,-80.8303,41.6638,-83.5827,road,93,17939,686.61,9683,3,171.6525,gray,0.9299999999999999,0.186,0.41531231189517065,0.3684538151532877
Charlotte,Toledo,35.2083,-80.8303,41.6638,-83.5827,rail,56,11224,1020.91,9684,1,51.045500000000004,blue,0.56,0.112,0.2598509052183174,0.547848391995664
Charlotte,Worcester,35.2083,-80.8303,42.2705,-71.8079,flight,311,34646,1762.21,9685,0,211.4652,green,3.11,0.622,0.8021021438162708,0.9456503657116486
Charlotte,Worcester,35.2083,-80.8303,42.2705,-71.8079,road,111,34197,239.23,9686,5,59.8075,gray,1.11,0.222,0.7917071815529935,0.12837739939575743
Charlotte,Worcester,35.2083,-80.8303,42.2705,-71.8079,rail,50,16954,639.39,9687,2,31.9695,blue,0.5,0.1,0.3925082187340834,0.34311426409586315
Charlotte,Long Beach,35.2083,-80.8303,33.7977,-118.167,flight,300,15028,1349.62,9688,0,161.9544,green,3.0,0.6,0.347918692410983,0.7242432210529705
Charlotte,Long Beach,35.2083,-80.8303,33.7977,-118.167,road,173,27017,50.95,9689,1,12.7375,gray,1.73,0.346,0.6254803907950178,0.027341171672506964
Charlotte,Long Beach,35.2083,-80.8303,33.7977,-118.167,rail,40,25148,308.2,9690,5,15.41,blue,0.4,0.08,0.5822104921979905,0.16538859881190668
Charlotte,Port St. Lucie,35.2083,-80.8303,27.2796,-80.3884,flight,195,7765,906.58,9691,0,108.78960000000001,green,1.9500000000000002,0.39,0.17977033847293605,0.4864957686920778
Charlotte,Port St. Lucie,35.2083,-80.8303,27.2796,-80.3884,road,100,25274,882.35,9692,2,220.5875,gray,1.0,0.2,0.5851275640135204,0.47349328410670305
Charlotte,Port St. Lucie,35.2083,-80.8303,27.2796,-80.3884,rail,30,26693,244.2,9693,1,12.21,blue,0.3,0.06,0.6179793489836551,0.13104443812416486
Charlotte,Little Rock,35.2083,-80.8303,34.7256,-92.3577,flight,258,15409,1004.76,9694,0,120.57119999999999,green,2.58,0.516,0.35673936194841877,0.5391818576971167
Charlotte,Little Rock,35.2083,-80.8303,34.7256,-92.3577,road,163,35875,44.74,9695,3,11.185,gray,1.6300000000000001,0.326,0.8305551696994953,0.024008714830774516
Charlotte,Little Rock,35.2083,-80.8303,34.7256,-92.3577,rail,75,11616,828.91,9696,1,41.4455,blue,0.75,0.15,0.2689262397555216,0.4448159099324386
Charlotte,Reno,35.2083,-80.8303,39.5497,-119.8483,flight,197,9666,770.5,9697,0,92.46,green,1.9700000000000002,0.394,0.22378108070565356,0.4134714970297667
Charlotte,Reno,35.2083,-80.8303,39.5497,-119.8483,road,116,32986,884.83,9698,3,221.2075,gray,1.1600000000000001,0.232,0.7636708802148446,0.47482412033335303
Charlotte,Reno,35.2083,-80.8303,39.5497,-119.8483,rail,96,26123,265.33,9699,3,13.2665,blue,0.96,0.192,0.6047830717229244,0.14238337742622711
Charlotte,Spokane,35.2083,-80.8303,47.6671,-117.433,flight,357,24622,1682.05,9700,0,201.84599999999998,green,3.57,0.714,0.5700328749363337,0.902634304450252
Charlotte,Spokane,35.2083,-80.8303,47.6671,-117.433,road,110,32624,621.99,9701,5,155.4975,gray,1.1,0.22,0.7552900865861,0.3337769454088833
Charlotte,Spokane,35.2083,-80.8303,47.6671,-117.433,rail,35,25422,1126.55,9702,2,56.3275,blue,0.35000000000000003,0.07,0.5885539658285873,0.6045377222308679
Charlotte,Madison,35.2083,-80.8303,43.0822,-89.393,flight,291,14431,1206.08,9703,0,144.72959999999998,green,2.9099999999999997,0.582,0.3340973283326388,0.6472157081604946
Charlotte,Madison,35.2083,-80.8303,43.0822,-89.393,road,72,40308,610.81,9704,2,152.7025,gray,0.72,0.144,0.9331851646061953,0.3277774498387434
Charlotte,Madison,35.2083,-80.8303,43.0822,-89.393,rail,33,14975,1102.31,9705,5,55.1155,blue,0.33,0.066,0.3466916701393712,0.5915298713703856
Charlotte,Boise,35.2083,-80.8303,43.6005,-116.2308,flight,106,16817,602.73,9706,0,72.3276,green,1.06,0.212,0.389336481918785,0.32344149955191603
Charlotte,Boise,35.2083,-80.8303,43.6005,-116.2308,road,51,15306,231.77,9707,2,57.9425,gray,0.51,0.102,0.3543547714960411,0.12437415816559252
Charlotte,Boise,35.2083,-80.8303,43.6005,-116.2308,rail,79,16537,300.12,9708,2,15.006,blue,0.79,0.158,0.3828541001064963,0.16105264852507928
Charlotte,Bonita Springs,35.2083,-80.8303,26.3558,-81.7859,flight,230,11117,1302.39,9709,0,156.2868,green,2.3000000000000003,0.46,0.25737370931147846,0.6988983037204386
Charlotte,Bonita Springs,35.2083,-80.8303,26.3558,-81.7859,road,178,33272,559.86,9710,3,139.965,gray,1.7799999999999998,0.356,0.7702921702088253,0.30043627816623647
Charlotte,Bonita Springs,35.2083,-80.8303,26.3558,-81.7859,rail,43,18583,881.73,9711,4,44.0865,blue,0.42999999999999994,0.086,0.43022179006343475,0.4731605750500405
Charlotte,Denton,35.2083,-80.8303,33.2175,-97.1418,flight,494,24973,1514.9,9712,0,181.788,green,4.9399999999999995,0.988,0.57815900356531,0.8129370160290638
Charlotte,Denton,35.2083,-80.8303,33.2175,-97.1418,road,136,17243,65.87,9713,1,16.4675,gray,1.36,0.272,0.39919896281891004,0.035347654132836775
Charlotte,Denton,35.2083,-80.8303,33.2175,-97.1418,rail,58,17039,104.39,9714,1,5.2195,blue,0.5800000000000001,0.116,0.3944760846413854,0.05601854584677138
Charlotte,Oakland,35.2083,-80.8303,37.7904,-122.2166,flight,321,32272,1746.05,9715,0,209.52599999999998,green,3.21,0.642,0.7471408065935083,0.9369784651379938
Charlotte,Oakland,35.2083,-80.8303,37.7904,-122.2166,road,195,31052,922.11,9716,4,230.5275,gray,1.9500000000000002,0.39,0.7188961429828217,0.49482959393396264
Charlotte,Oakland,35.2083,-80.8303,37.7904,-122.2166,rail,78,15754,914.04,9717,3,45.702,blue,0.78,0.156,0.3647265823957031,0.49049900992224266
Milwaukee,Providence,43.0642,-87.9675,41.823,-71.4187,flight,266,27966,1586.98,9718,0,190.4376,green,2.66,0.532,0.6474510348659536,0.851617127003633
Milwaukee,Providence,43.0642,-87.9675,41.823,-71.4187,road,81,33239,820.21,9719,4,205.0525,gray,0.81,0.162,0.7695281752095199,0.4401472505889487
Milwaukee,Providence,43.0642,-87.9675,41.823,-71.4187,rail,67,12048,1176.88,9720,2,58.84400000000001,blue,0.67,0.134,0.2789276288373385,0.6315461848467124
Milwaukee,Jacksonville,43.0642,-87.9675,30.3322,-81.6749,flight,274,10459,190.76,9721,0,22.891199999999998,green,2.74,0.548,0.2421401120525999,0.10236706394990044
Milwaukee,Jacksonville,43.0642,-87.9675,30.3322,-81.6749,road,55,15925,666.11,9722,5,166.5275,gray,0.55,0.11,0.3686854655739223,0.35745295118299536
Milwaukee,Jacksonville,43.0642,-87.9675,30.3322,-81.6749,rail,92,16360,769.26,9723,2,38.463,blue,0.9199999999999999,0.184,0.37875630874658517,0.4128060789164417
Milwaukee,Nashville,43.0642,-87.9675,36.1715,-86.7842,flight,223,11447,1287.48,9724,0,154.4976,green,2.23,0.446,0.265013659304533,0.6908971875352162
Milwaukee,Nashville,43.0642,-87.9675,36.1715,-86.7842,road,76,30125,591.55,9725,1,147.8875,gray,0.76,0.152,0.6974348289114228,0.3174420039817761
Milwaukee,Nashville,43.0642,-87.9675,36.1715,-86.7842,rail,98,27792,453.6,9726,3,22.680000000000003,blue,0.98,0.196,0.6434226975968884,0.24341423887437014
Milwaukee,Salt Lake City,43.0642,-87.9675,40.7776,-111.9311,flight,269,16631,905.34,9727,0,108.6408,green,2.6900000000000004,0.538,0.38503032828633604,0.4858303505787528
Milwaukee,Salt Lake City,43.0642,-87.9675,40.7776,-111.9311,road,69,25691,882.97,9728,4,220.7425,gray,0.6900000000000001,0.138,0.5947816826411075,0.47382599316336554
Milwaukee,Salt Lake City,43.0642,-87.9675,40.7776,-111.9311,rail,41,19239,856.87,9729,2,42.843500000000006,blue,0.41000000000000003,0.082,0.44540908459508266,0.4598200151328958
Milwaukee,Raleigh,43.0642,-87.9675,35.8324,-78.6429,flight,201,11181,1064.41,9730,0,127.7292,green,2.0100000000000002,0.402,0.2588553965828587,0.5711916887131137
Milwaukee,Raleigh,43.0642,-87.9675,35.8324,-78.6429,road,137,37397,303.23,9731,5,75.8075,gray,1.37,0.274,0.8657915451220077,0.16272156008349925
Milwaukee,Raleigh,43.0642,-87.9675,35.8324,-78.6429,rail,87,13513,58.41,9732,3,2.9205,blue,0.8699999999999999,0.174,0.31284437653377783,0.03134441290267187
Milwaukee,Richmond,43.0642,-87.9675,37.5295,-77.4756,flight,179,16126,441.79,9733,0,53.0148,green,1.79,0.358,0.373338889660601,0.2370766679724603
Milwaukee,Richmond,43.0642,-87.9675,37.5295,-77.4756,road,175,35655,82.02,9734,3,20.505,gray,1.75,0.35,0.8254618697041256,0.04401418843138412
Milwaukee,Richmond,43.0642,-87.9675,37.5295,-77.4756,rail,67,23067,666.73,9735,1,33.3365,blue,0.67,0.134,0.5340325045145159,0.35778566023965785
Milwaukee,Memphis,43.0642,-87.9675,35.1087,-89.9663,flight,226,12080,1167.56,9736,0,140.10719999999998,green,2.2600000000000002,0.452,0.2796684724730287,0.6265448164465599
Milwaukee,Memphis,43.0642,-87.9675,35.1087,-89.9663,road,163,29981,485.91,9737,5,121.4775,gray,1.6300000000000001,0.326,0.6941010325508172,0.2607526737465723
Milwaukee,Memphis,43.0642,-87.9675,35.1087,-89.9663,rail,43,24939,485.91,9738,2,24.295500000000004,blue,0.42999999999999994,0.086,0.5773718572023893,0.2607526737465723
Milwaukee,Oklahoma City,43.0642,-87.9675,35.4676,-97.5136,flight,233,9615,1434.12,9739,0,172.09439999999998,green,2.33,0.466,0.2226003611612724,0.7695882457110046
Milwaukee,Oklahoma City,43.0642,-87.9675,35.4676,-97.5136,road,95,31015,285.83,9740,1,71.4575,gray,0.95,0.19,0.718039542529055,0.15338424139651943
Milwaukee,Oklahoma City,43.0642,-87.9675,35.4676,-97.5136,rail,67,19801,1229.69,9741,2,61.484500000000004,blue,0.67,0.134,0.45842015094689076,0.6598854836892069
Milwaukee,Hartford,43.0642,-87.9675,41.7661,-72.6834,flight,296,14809,1365.77,9742,0,163.89239999999998,green,2.96,0.592,0.3428485437792286,0.7329097553515178
Milwaukee,Hartford,43.0642,-87.9675,41.7661,-72.6834,road,154,33060,423.78,9743,2,105.945,gray,1.54,0.308,0.7653840811223781,0.2274120065039254
Milwaukee,Hartford,43.0642,-87.9675,41.7661,-72.6834,rail,72,12532,182.06,9744,2,9.103,blue,0.72,0.144,0.29013288882715194,0.09769840460641055
Milwaukee,Louisville,43.0642,-87.9675,38.1663,-85.6485,flight,219,9575,1225.34,9745,0,147.0408,green,2.19,0.438,0.2216743066166597,0.6575511540174618
Milwaukee,Louisville,43.0642,-87.9675,38.1663,-85.6485,road,84,19526,538.11,9746,4,134.5275,gray,0.8400000000000001,0.168,0.4520535259526786,0.2887646298075117
Milwaukee,Louisville,43.0642,-87.9675,38.1663,-85.6485,rail,38,14783,801.57,9747,3,40.078500000000005,blue,0.38,0.076,0.34224660832523035,0.43014451378864393
Milwaukee,Buffalo,43.0642,-87.9675,42.9018,-78.8487,flight,278,29711,1577.04,9748,0,189.2448,green,2.7800000000000002,0.556,0.6878501643746817,0.846283049546818
Milwaukee,Buffalo,43.0642,-87.9675,42.9018,-78.8487,road,74,23952,159.07,9749,3,39.7675,gray,0.74,0.148,0.5545214613140714,0.0853613381343608
Milwaukee,Buffalo,43.0642,-87.9675,42.9018,-78.8487,rail,81,14776,485.29,9750,1,24.2645,blue,0.81,0.162,0.3420845487799231,0.2604199646899098
Milwaukee,New Orleans,43.0642,-87.9675,30.0687,-89.9288,flight,129,17863,603.97,9751,0,72.4764,green,1.29,0.258,0.4135528082604065,0.324106917665241
Milwaukee,New Orleans,43.0642,-87.9675,30.0687,-89.9288,road,176,17257,731.35,9752,2,182.8375,gray,1.7599999999999998,0.352,0.39952308190952446,0.39246252998406217
Milwaukee,New Orleans,43.0642,-87.9675,30.0687,-89.9288,rail,50,27276,124.9,9753,4,6.245000000000001,blue,0.5,0.1,0.6314765939713849,0.06702477609217114
Milwaukee,Fort Worth,43.0642,-87.9675,32.7817,-97.3474,flight,293,7498,831.39,9754,0,99.76679999999999,green,2.9299999999999997,0.586,0.17358892438764642,0.44614674615908856
Milwaukee,Fort Worth,43.0642,-87.9675,32.7817,-97.3474,road,172,27614,794.11,9755,2,198.5275,gray,1.7199999999999998,0.344,0.639301754873362,0.426141272558479
Milwaukee,Fort Worth,43.0642,-87.9675,32.7817,-97.3474,rail,55,21186,718.3,9756,5,35.915,blue,0.55,0.11,0.49048478955410474,0.3854595409688273
Milwaukee,Bridgeport,43.0642,-87.9675,41.1918,-73.1954,flight,189,11719,1046.39,9757,0,125.5668,green,1.8900000000000001,0.378,0.27131083020789926,0.5615216609694713
Milwaukee,Bridgeport,43.0642,-87.9675,41.1918,-73.1954,road,85,22407,900.99,9758,5,225.2475,gray,0.8500000000000001,0.17,0.5187526045284068,0.48349602090700783
Milwaukee,Bridgeport,43.0642,-87.9675,41.1918,-73.1954,rail,85,13070,246.06,9759,4,12.303,blue,0.8500000000000001,0.17,0.3025883224521924,0.13204256529415237
Milwaukee,Tucson,43.0642,-87.9675,32.1541,-110.8787,flight,111,9671,1417.97,9760,0,170.1564,green,1.11,0.222,0.22389683752373016,0.7609217114124572
Milwaukee,Tucson,43.0642,-87.9675,32.1541,-110.8787,road,182,21074,596.52,9761,2,149.13,gray,1.8199999999999998,0.364,0.48789183682918924,0.3201090427101836
Milwaukee,Tucson,43.0642,-87.9675,32.1541,-110.8787,rail,39,20149,514.5,9762,4,25.725,blue,0.39,0.078,0.46647682548502106,0.27609485427879943
Milwaukee,El Paso,43.0642,-87.9675,31.8476,-106.43,flight,247,8129,613.91,9763,0,73.66919999999999,green,2.4699999999999998,0.494,0.18819743482891144,0.32944099512205594
Milwaukee,El Paso,43.0642,-87.9675,31.8476,-106.43,road,173,16943,861.22,9764,2,215.305,gray,1.73,0.346,0.392253553734315,0.4621543448046408
Milwaukee,El Paso,43.0642,-87.9675,31.8476,-106.43,rail,58,12699,270.92,9765,4,13.546000000000001,blue,0.5800000000000001,0.116,0.29399916655090985,0.1453831252112971
Milwaukee,Omaha,43.0642,-87.9675,41.2627,-96.0529,flight,288,15521,1448.42,9766,0,173.81040000000002,green,2.88,0.576,0.35933231467333426,0.777262019114672
Milwaukee,Omaha,43.0642,-87.9675,41.2627,-96.0529,road,114,40479,193.25,9767,5,48.3125,gray,1.1400000000000001,0.228,0.9371440477844145,0.10370326645165791
Milwaukee,Omaha,43.0642,-87.9675,41.2627,-96.0529,rail,92,19197,1087.4,9768,4,54.370000000000005,blue,0.9199999999999999,0.184,0.44443672732323936,0.5835287551851633
Milwaukee,McAllen,43.0642,-87.9675,26.2252,-98.2467,flight,290,7949,1481.97,9769,0,177.8364,green,2.9,0.58,0.18403018937815438,0.7952658721001991
Milwaukee,McAllen,43.0642,-87.9675,26.2252,-98.2467,road,137,15560,275.89,9770,5,68.9725,gray,1.37,0.274,0.3602352178543316,0.14805016393970452
Milwaukee,McAllen,43.0642,-87.9675,26.2252,-98.2467,rail,48,15482,1177.5,9771,3,58.875,blue,0.48,0.096,0.3584294114923369,0.6318788939033748
Milwaukee,Birmingham,43.0642,-87.9675,33.5279,-86.7971,flight,223,9486,381.52,9772,0,45.782399999999996,green,2.23,0.446,0.2196138352548965,0.2047341278998009
Milwaukee,Birmingham,43.0642,-87.9675,33.5279,-86.7971,road,141,30832,929.57,9773,5,232.3925,gray,1.41,0.282,0.713802842987452,0.4988328351641276
Milwaukee,Birmingham,43.0642,-87.9675,33.5279,-86.7971,rail,59,11303,828.91,9774,5,41.4455,blue,0.59,0.118,0.2616798629439274,0.4448159099324386
Milwaukee,Albuquerque,43.0642,-87.9675,35.1054,-106.6465,flight,206,11147,471.0,9775,0,56.519999999999996,green,2.06,0.412,0.25806825021993796,0.2527515575613499
Milwaukee,Albuquerque,43.0642,-87.9675,35.1054,-106.6465,road,103,31036,288.32,9776,5,72.08,gray,1.03,0.206,0.7185257211649766,0.15472044389827688
Milwaukee,Albuquerque,43.0642,-87.9675,35.1054,-106.6465,rail,40,16730,175.85,9777,2,8.7925,blue,0.4,0.08,0.38732231328425243,0.0943659477646781
Milwaukee,Tulsa,43.0642,-87.9675,36.1283,-95.9042,flight,202,34857,1579.53,9778,0,189.5436,green,2.02,0.404,0.8069870815391027,0.8476192520485755
Milwaukee,Tulsa,43.0642,-87.9675,36.1283,-95.9042,road,92,21121,405.76,9779,4,101.44,gray,0.9199999999999999,0.184,0.4889799509191091,0.21774197876028312
Milwaukee,Tulsa,43.0642,-87.9675,36.1283,-95.9042,rail,31,25600,859.98,9780,4,42.999,blue,0.31,0.062,0.5926749085521137,0.46148892669131575
Milwaukee,Fresno,43.0642,-87.9675,36.783,-119.7939,flight,220,12017,699.04,9781,0,83.8848,green,2.2,0.44,0.2782099365652637,0.37512409511185996
Milwaukee,Fresno,43.0642,-87.9675,36.783,-119.7939,road,115,21940,561.72,9782,1,140.43,gray,1.1500000000000001,0.23,0.5079409177200537,0.30143440533622395
Milwaukee,Fresno,43.0642,-87.9675,36.783,-119.7939,rail,31,17564,582.85,9783,2,29.142500000000002,blue,0.31,0.062,0.40663055053942676,0.3127733446382862
Milwaukee,Charleston,43.0642,-87.9675,32.8168,-79.9687,flight,189,17349,449.25,9784,0,53.91,green,1.8900000000000001,0.378,0.4016530073621336,0.24107990920262518
Milwaukee,Charleston,43.0642,-87.9675,32.8168,-79.9687,road,198,19690,131.73,9785,2,32.9325,gray,1.98,0.396,0.45585034958559056,0.07068994199056608
Milwaukee,Charleston,43.0642,-87.9675,32.8168,-79.9687,rail,60,28701,976.17,9786,1,48.8085,blue,0.6,0.12,0.6644672871232116,0.5238396771648896
